lon,lat,country,country_pct_silent
-5.50333,42.87701,ES,6.967
-5.87452,42.43543,ES,6.967
-5.98743,42.88808,ES,6.967
-4.50447,42.84653,ES,6.967
-6.01681,42.83325,ES,6.967
-5.96101,42.75628,ES,6.967
-6.02230,42.72511,ES,6.967
-5.87980,42.68664,ES,6.967
-4.85431,42.84664,ES,6.967
-4.69813,42.65149,ES,6.967
-4.27159,42.75590,ES,6.967
-4.28378,42.54679,ES,6.967
-4.20496,42.54791,ES,6.967
-5.03457,42.73882,ES,6.967
-6.13993,42.55861,ES,6.967
-6.14652,42.49699,ES,6.967
-3.59250,42.46690,ES,6.967
-3.77046,42.27338,ES,6.967
-5.49251,41.88781,ES,6.967
-4.91576,41.88524,ES,6.967
-5.39319,41.72016,ES,6.967
-3.95676,42.54728,ES,6.967
-4.45253,42.19511,ES,6.967
-6.33183,42.38723,ES,6.967
-6.25588,42.35435,ES,6.967
-3.51009,42.39475,ES,6.967
-4.18015,42.34587,ES,6.967
-6.31385,42.26409,ES,6.967
-3.93389,42.50430,ES,6.967
-3.88608,42.42357,ES,6.967
-4.64762,42.31150,ES,6.967
-3.50083,42.24010,ES,6.967
-5.92888,42.26899,ES,6.967
-5.85033,42.21226,ES,6.967
-4.35297,42.36398,ES,6.967
-5.33954,42.14832,ES,6.967
-6.62097,42.12248,ES,6.967
-6.69575,42.08681,ES,6.967
-6.69418,42.04147,ES,6.967
-6.46024,42.10835,ES,6.967
-6.36760,42.10184,ES,6.967
-6.31675,42.08643,ES,6.967
-7.50259,41.96244,ES,6.967
-7.56336,41.91245,ES,6.967
-7.40610,41.91990,ES,6.967
-3.10024,41.97523,ES,6.967
-3.17137,42.02081,ES,6.967
-3.23774,41.96034,ES,6.967
-3.32452,42.10242,ES,6.967
-3.37047,42.11406,ES,6.967
-6.02000,42.09340,ES,6.967
-7.26369,41.95694,ES,6.967
-7.28089,41.93457,ES,6.967
-4.74447,42.04425,ES,6.967
-4.73930,42.13069,ES,6.967
-4.58875,41.78792,ES,6.967
-6.54284,41.93608,ES,6.967
-2.43247,41.91875,ES,6.967
-2.52303,41.90191,ES,6.967
-3.00759,41.95160,ES,6.967
-6.40934,41.93936,ES,6.967
-6.26389,41.95138,ES,6.967
-6.47580,41.80626,ES,6.967
-6.53200,41.71979,ES,6.967
-6.50092,41.71207,ES,6.967
-2.91347,41.93086,ES,6.967
-4.20136,41.93948,ES,6.967
-6.10359,41.89394,ES,6.967
-5.86270,41.94764,ES,6.967
-6.20797,41.79158,ES,6.967
-6.25333,41.76848,ES,6.967
-4.36621,41.73325,ES,6.967
-2.56121,41.81356,ES,6.967
-1.89045,41.73256,ES,6.967
-2.05439,41.70337,ES,6.967
-2.88982,41.73474,ES,6.967
-2.80156,41.71200,ES,6.967
-4.61774,41.57719,ES,6.967
-3.51329,41.75031,ES,6.967
-2.44196,41.69445,ES,6.967
-5.29007,41.48069,ES,6.967
-2.94736,41.48688,ES,6.967
-3.10374,41.50806,ES,6.967
-2.50642,41.64098,ES,6.967
-4.43041,41.37760,ES,6.967
-4.12450,41.08252,ES,6.967
-4.46425,41.44152,ES,6.967
-4.70297,41.52919,ES,6.967
-4.07358,41.53502,ES,6.967
-3.53016,41.42205,ES,6.967
-3.06704,41.48796,ES,6.967
-4.76239,41.46448,ES,6.967
-2.89385,41.34787,ES,6.967
-2.80717,41.43828,ES,6.967
-5.57441,41.48049,ES,6.967
-5.80700,41.40404,ES,6.967
-4.35528,40.93430,ES,6.967
-4.33228,41.14584,ES,6.967
-4.43533,41.11838,ES,6.967
-3.25990,41.30837,ES,6.967
-5.35364,41.11757,ES,6.967
-5.36015,41.26272,ES,6.967
-3.66765,41.34900,ES,6.967
-3.71318,41.29344,ES,6.967
-4.98870,40.91701,ES,6.967
-6.48826,41.17852,ES,6.967
-5.67444,41.20377,ES,6.967
-5.64656,41.13350,ES,6.967
-3.78971,41.15031,ES,6.967
-5.74175,41.03492,ES,6.967
-5.82302,41.05842,ES,6.967
-5.09004,41.05364,ES,6.967
-6.73554,40.81747,ES,6.967
-6.41076,40.94939,ES,6.967
-6.24066,40.72640,ES,6.967
-6.38790,40.80035,ES,6.967
-4.09016,40.96150,ES,6.967
-4.13398,40.93192,ES,6.967
-4.14189,40.87616,ES,6.967
-4.18569,40.92192,ES,6.967
-5.02968,40.69976,ES,6.967
-5.34323,40.69438,ES,6.967
-6.78839,40.62192,ES,6.967
-6.75570,40.75537,ES,6.967
-6.77949,40.82542,ES,6.967
-6.82189,40.81663,ES,6.967
-4.35689,40.82823,ES,6.967
-4.57717,40.72295,ES,6.967
-4.49906,40.78278,ES,6.967
-6.81981,40.72802,ES,6.967
-6.12594,40.62259,ES,6.967
-6.12362,40.58916,ES,6.967
-6.39757,40.64593,ES,6.967
-5.95796,40.64641,ES,6.967
-4.40181,40.68860,ES,6.967
-4.67018,40.63823,ES,6.967
-4.99211,40.53201,ES,6.967
-4.86257,40.55853,ES,6.967
-5.52862,40.35647,ES,6.967
-6.38477,40.47988,ES,6.967
-6.36301,40.46610,ES,6.967
-6.41959,40.46580,ES,6.967
-5.50479,40.51393,ES,6.967
-5.26219,40.52673,ES,6.967
-5.33076,40.46750,ES,6.967
-5.42437,40.47566,ES,6.967
-6.54957,40.43716,ES,6.967
-6.69492,40.38027,ES,6.967
-6.53318,40.33887,ES,6.967
-5.42615,40.39943,ES,6.967
-5.40259,40.30370,ES,6.967
-5.42879,40.29318,ES,6.967
-6.47367,41.87654,ES,6.967
-7.60707,41.85239,ES,6.967
-7.18391,41.94455,ES,6.967
-6.54395,41.78381,ES,6.967
-7.40432,41.82095,ES,6.967
-7.36095,41.88228,ES,6.967
-4.25265,40.74068,ES,6.967
-5.14825,42.75129,ES,6.967
-3.99979,41.62962,ES,6.967
-3.98156,41.45329,ES,6.967
-3.69409,42.34121,ES,6.967
-5.16151,43.07017,ES,6.967
-5.32000,43.05387,ES,6.967
-4.96668,43.05535,ES,6.967
-5.60700,42.63916,ES,6.967
-6.04711,42.95333,ES,6.967
-6.07399,42.94288,ES,6.967
-5.13825,42.95419,ES,6.967
-4.75930,42.96069,ES,6.967
-4.44611,42.93718,ES,6.967
-6.13254,42.81928,ES,6.967
-4.99109,42.80519,ES,6.967
-4.58773,42.88908,ES,6.967
-4.25809,42.85100,ES,6.967
-4.21900,42.86599,ES,6.967
-4.87118,42.90754,ES,6.967
-4.72991,42.78799,ES,6.967
-4.65790,42.66245,ES,6.967
-4.27011,42.79264,ES,6.967
-4.32342,42.62498,ES,6.967
-5.64846,42.68086,ES,6.967
-6.05545,42.63100,ES,6.967
-4.09865,42.54284,ES,6.967
-5.92748,42.57792,ES,6.967
-3.59312,42.22464,ES,6.967
-3.97262,42.23010,ES,6.967
-5.24095,41.91634,ES,6.967
-5.47013,41.81314,ES,6.967
-5.65238,41.68845,ES,6.967
-5.87437,42.59283,ES,6.967
-4.50287,42.30458,ES,6.967
-4.82167,42.71205,ES,6.967
-4.22852,42.07448,ES,6.967
-5.39898,42.46131,ES,6.967
-5.52625,42.37460,ES,6.967
-3.63059,42.36690,ES,6.967
-6.08619,42.18816,ES,6.967
-3.92695,42.34408,ES,6.967
-6.04376,42.33507,ES,6.967
-4.82715,42.39498,ES,6.967
-4.74895,42.28939,ES,6.967
-6.10795,42.27975,ES,6.967
-5.55950,42.31739,ES,6.967
-5.16569,42.27794,ES,6.967
-5.78069,42.29602,ES,6.967
-6.32677,42.12390,ES,6.967
-6.33814,42.06353,ES,6.967
-3.14344,42.16355,ES,6.967
-6.76996,42.17324,ES,6.967
-3.30812,42.01486,ES,6.967
-3.81106,42.10295,ES,6.967
-3.42977,42.09639,ES,6.967
-3.13715,42.10997,ES,6.967
-5.70457,42.38380,ES,6.967
-7.06014,41.97441,ES,6.967
-6.63611,41.95735,ES,6.967
-2.50905,42.02755,ES,6.967
-6.71289,41.95715,ES,6.967
-2.47253,41.84652,ES,6.967
-2.49427,41.81569,ES,6.967
-2.69354,41.95692,ES,6.967
-3.95625,41.99785,ES,6.967
-6.27468,41.82037,ES,6.967
-2.32210,41.88249,ES,6.967
-5.71459,41.88309,ES,6.967
-2.82823,41.90240,ES,6.967
-2.64677,41.87883,ES,6.967
-2.38286,41.82110,ES,6.967
-4.28898,41.86917,ES,6.967
-5.91810,41.83196,ES,6.967
-4.39368,41.81031,ES,6.967
-3.40012,41.82651,ES,6.967
-3.39997,41.75912,ES,6.967
-2.93967,41.58667,ES,6.967
-3.07993,41.54413,ES,6.967
-6.04352,41.79845,ES,6.967
-3.70933,41.75597,ES,6.967
-5.90022,41.71555,ES,6.967
-6.05036,41.70683,ES,6.967
-3.34264,41.71665,ES,6.967
-3.31264,41.68326,ES,6.967
-3.63319,41.67706,ES,6.967
-3.58595,41.75705,ES,6.967
-2.38375,41.69935,ES,6.967
-5.08273,41.62650,ES,6.967
-5.21838,41.59595,ES,6.967
-5.29029,41.55963,ES,6.967
-4.45025,41.67165,ES,6.967
-3.20308,41.65112,ES,6.967
-3.82051,41.60463,ES,6.967
-3.62451,41.60058,ES,6.967
-4.17769,41.59042,ES,6.967
-3.66655,41.55129,ES,6.967
-2.76674,41.56847,ES,6.967
-3.41326,41.57454,ES,6.967
-4.23143,41.37948,ES,6.967
-4.31492,41.17986,ES,6.967
-4.36521,41.25803,ES,6.967
-5.77366,41.49786,ES,6.967
-5.44483,41.52891,ES,6.967
-4.43063,41.56118,ES,6.967
-3.28994,41.45052,ES,6.967
-3.99322,41.50201,ES,6.967
-5.86437,41.49492,ES,6.967
-6.39995,41.27855,ES,6.967
-6.24998,41.45289,ES,6.967
-2.64011,41.59193,ES,6.967
-5.97718,41.36769,ES,6.967
-5.99863,41.41649,ES,6.967
-2.47166,41.43633,ES,6.967
-5.48640,41.46050,ES,6.967
-2.86517,41.49037,ES,6.967
-5.54020,41.41897,ES,6.967
-4.48337,41.19878,ES,6.967
-4.70388,41.33930,ES,6.967
-4.69794,41.36147,ES,6.967
-4.89489,40.79392,ES,6.967
-4.80272,40.88555,ES,6.967
-3.32828,41.35723,ES,6.967
-3.39928,41.43686,ES,6.967
-5.28474,41.11551,ES,6.967
-5.41549,41.43224,ES,6.967
-5.90721,41.37285,ES,6.967
-5.02135,41.43005,ES,6.967
-6.07795,41.26370,ES,6.967
-3.76027,41.22000,ES,6.967
-6.41897,41.19422,ES,6.967
-6.41229,41.07646,ES,6.967
-6.58093,41.16286,ES,6.967
-3.46084,41.32872,ES,6.967
-3.41161,41.40491,ES,6.967
-5.84652,41.10877,ES,6.967
-3.70012,41.25115,ES,6.967
-6.72649,41.12561,ES,6.967
-6.64655,41.03034,ES,6.967
-6.54072,41.01879,ES,6.967
-5.89131,40.95506,ES,6.967
-6.70323,40.99190,ES,6.967
-6.24202,40.85684,ES,6.967
-6.81174,40.94129,ES,6.967
-4.17068,40.95542,ES,6.967
-3.99245,40.92175,ES,6.967
-5.21148,40.62685,ES,6.967
-5.35861,40.78032,ES,6.967
-5.70571,40.87010,ES,6.967
-6.11009,40.73953,ES,6.967
-6.05904,40.74682,ES,6.967
-6.34351,40.72110,ES,6.967
-6.40724,40.72521,ES,6.967
-6.02434,40.69957,ES,6.967
-5.48874,40.67764,ES,6.967
-6.50588,40.61446,ES,6.967
-5.48077,40.62254,ES,6.967
-5.49096,40.76511,ES,6.967
-6.55294,40.56708,ES,6.967
-6.42835,40.53412,ES,6.967
-4.81678,40.55419,ES,6.967
-5.62703,40.47424,ES,6.967
-6.51513,40.45072,ES,6.967
-5.26543,40.37529,ES,6.967
-4.84454,42.83632,ES,6.967
-3.70045,42.47321,ES,6.967
-5.39867,42.96839,ES,6.967
-5.41143,42.59295,ES,6.967
-5.30984,43.01183,ES,6.967
-5.43210,43.00687,ES,6.967
-5.68627,42.97668,ES,6.967
-5.56034,42.97528,ES,6.967
-6.10032,42.96595,ES,6.967
-5.55577,42.39829,ES,6.967
-5.03002,42.65198,ES,6.967
-4.17250,42.86554,ES,6.967
-4.22956,42.79393,ES,6.967
-4.96688,42.72261,ES,6.967
-6.11089,42.68075,ES,6.967
-5.23312,42.70763,ES,6.967
-5.41640,42.63305,ES,6.967
-4.49810,42.47912,ES,6.967
-6.46853,42.23610,ES,6.967
-4.89363,42.38759,ES,6.967
-4.27337,42.19923,ES,6.967
-3.88284,42.17765,ES,6.967
-6.13344,42.06851,ES,6.967
-5.70666,42.16544,ES,6.967
-4.50873,42.01798,ES,6.967
-4.27964,42.02936,ES,6.967
-3.86141,42.02787,ES,6.967
-6.83659,41.97184,ES,6.967
-3.69497,42.00730,ES,6.967
-3.14433,41.83357,ES,6.967
-2.90440,41.86593,ES,6.967
-2.33518,41.81140,ES,6.967
-3.05395,41.77272,ES,6.967
-5.90704,41.74687,ES,6.967
-4.01147,41.57252,ES,6.967
-2.99999,41.46410,ES,6.967
-3.99596,41.37891,ES,6.967
-3.59994,41.28156,ES,6.967
-6.66795,41.18531,ES,6.967
-6.03580,41.21121,ES,6.967
-3.63627,41.22426,ES,6.967
-6.15632,41.10764,ES,6.967
-6.06568,41.07247,ES,6.967
-5.80636,40.86906,ES,6.967
-5.95661,40.93626,ES,6.967
-5.36108,40.91341,ES,6.967
-6.59293,40.77124,ES,6.967
-6.04433,40.67700,ES,6.967
-5.66831,40.64808,ES,6.967
-6.81152,40.58544,ES,6.967
-4.72668,40.59826,ES,6.967
-6.77284,40.44360,ES,6.967
-2.89264,41.93577,ES,6.967
-4.93209,42.63525,ES,6.967
-2.61302,41.35641,ES,6.967
-5.28681,40.31453,ES,6.967
-3.13905,42.02036,ES,6.967
-2.75319,41.34878,ES,6.967
-3.57419,42.04414,ES,6.967
-5.21613,40.31995,ES,6.967
-5.87204,42.83237,ES,6.967
-3.19308,42.04708,ES,6.967
-4.65163,42.73085,ES,6.967
-3.20476,41.23256,ES,6.967
-2.95358,41.21345,ES,6.967
-2.81379,41.21241,ES,6.967
-3.58717,41.04318,ES,6.967
-3.19284,41.13000,ES,6.967
-3.44062,41.00329,ES,6.967
-3.34121,41.01729,ES,6.967
-3.32358,41.05061,ES,6.967
-3.03393,41.08364,ES,6.967
-2.78445,41.00515,ES,6.967
-2.60219,41.10635,ES,6.967
-2.73220,41.16041,ES,6.967
-2.61108,41.01414,ES,6.967
-3.87433,40.89652,ES,6.967
-3.71658,40.94325,ES,6.967
-3.75807,40.89688,ES,6.967
-3.19303,40.98666,ES,6.967
-3.46731,40.86785,ES,6.967
-3.45269,40.89753,ES,6.967
-3.41013,40.85895,ES,6.967
-2.91863,40.95182,ES,6.967
-3.11687,40.83946,ES,6.967
-2.96884,40.93411,ES,6.967
-3.12259,40.87754,ES,6.967
-2.93959,40.92578,ES,6.967
-2.64240,40.89628,ES,6.967
-2.72811,40.96137,ES,6.967
-2.82627,40.96375,ES,6.967
-2.29898,40.84846,ES,6.967
-3.88963,40.74169,ES,6.967
-3.89277,40.71372,ES,6.967
-4.08337,40.68386,ES,6.967
-3.61189,40.69476,ES,6.967
-3.68847,40.78740,ES,6.967
-3.21212,40.72097,ES,6.967
-3.05338,40.80271,ES,6.967
-3.16421,40.71821,ES,6.967
-3.13166,40.80696,ES,6.967
-3.14956,40.75852,ES,6.967
-2.58650,40.69608,ES,6.967
-2.56613,40.72042,ES,6.967
-2.63248,40.75075,ES,6.967
-2.69070,40.67795,ES,6.967
-2.40166,40.68111,ES,6.967
-2.40313,40.77528,ES,6.967
-1.99888,40.82933,ES,6.967
-2.15558,40.79787,ES,6.967
-2.04640,40.68212,ES,6.967
-2.28651,40.79203,ES,6.967
-1.67365,40.75066,ES,6.967
-4.56145,40.52411,ES,6.967
-4.24361,40.58115,ES,6.967
-4.21590,40.64640,ES,6.967
-4.44868,40.52114,ES,6.967
-3.88827,40.56875,ES,6.967
-4.09967,40.58232,ES,6.967
-4.00570,40.62800,ES,6.967
-4.09882,40.65462,ES,6.967
-3.94013,40.50847,ES,6.967
-3.94711,40.54441,ES,6.967
-3.79165,40.53095,ES,6.967
-3.56985,40.58276,ES,6.967
-3.63024,40.59790,ES,6.967
-3.23180,40.57325,ES,6.967
-2.93671,40.95514,ES,6.967
-3.27995,40.52910,ES,6.967
-3.37995,40.52663,ES,6.967
-3.02375,40.54480,ES,6.967
-2.97242,40.57945,ES,6.967
-2.52428,40.50488,ES,6.967
-2.53850,40.64348,ES,6.967
-2.26344,40.53671,ES,6.967
-1.93232,40.59421,ES,6.967
-2.15048,40.52742,ES,6.967
-2.06414,40.57450,ES,6.967
-2.05125,40.54340,ES,6.967
-6.23563,40.40794,ES,6.967
-6.20345,40.34344,ES,6.967
-6.01465,40.42614,ES,6.967
-6.05011,40.41547,ES,6.967
-6.00644,40.43490,ES,6.967
-6.14833,40.42700,ES,6.967
-5.93825,40.45769,ES,6.967
-5.79625,40.38724,ES,6.967
-5.75251,40.37086,ES,6.967
-4.62584,40.44199,ES,6.967
-4.75977,40.41451,ES,6.967
-4.36917,39.80991,ES,6.967
-4.39071,40.46023,ES,6.967
-4.37013,40.46519,ES,6.967
-4.31962,40.45287,ES,6.967
-4.32108,40.40889,ES,6.967
-4.49074,40.42616,ES,6.967
-4.42884,40.40043,ES,6.967
-4.44453,40.41227,ES,6.967
-3.95554,40.44099,ES,6.967
-3.93596,40.47172,ES,6.967
-4.09849,40.43410,ES,6.967
-3.68922,40.38072,ES,6.967
-3.68163,40.36040,ES,6.967
-3.52653,40.43604,ES,6.967
-3.42172,40.45987,ES,6.967
-3.42018,40.46934,ES,6.967
-3.50946,40.39532,ES,6.967
-3.43462,40.39367,ES,6.967
-2.62772,40.40043,ES,6.967
-2.37708,40.46832,ES,6.967
-2.31136,40.44379,ES,6.967
-2.32610,40.42450,ES,6.967
-2.39093,40.46648,ES,6.967
-2.46881,40.37457,ES,6.967
-1.93724,40.43464,ES,6.967
-2.03123,40.41556,ES,6.967
-6.67965,40.16887,ES,6.967
-6.18647,40.16930,ES,6.967
-4.74545,40.20768,ES,6.967
-4.77041,40.19572,ES,6.967
-4.20395,40.32650,ES,6.967
-4.40339,40.19363,ES,6.967
-3.94577,40.21998,ES,6.967
-3.94016,40.31045,ES,6.967
-3.90638,40.27958,ES,6.967
-3.59779,40.30365,ES,6.967
-3.52589,40.32110,ES,6.967
-3.53928,40.23286,ES,6.967
-2.96829,40.26142,ES,6.967
-2.89725,40.33359,ES,6.967
-2.64925,40.31922,ES,6.967
-2.76416,40.24573,ES,6.967
-7.02110,40.14421,ES,6.967
-6.61954,40.03255,ES,6.967
-6.69602,40.01391,ES,6.967
-6.56941,40.04564,ES,6.967
-6.63323,40.05848,ES,6.967
-6.80945,40.14974,ES,6.967
-6.29209,40.08061,ES,6.967
-6.20846,40.04583,ES,6.967
-6.39348,40.01036,ES,6.967
-6.00181,40.00999,ES,6.967
-5.99342,40.02920,ES,6.967
-6.06990,40.03698,ES,6.967
-6.13313,40.07014,ES,6.967
-6.20764,40.04464,ES,6.967
-5.59747,40.02099,ES,6.967
-5.52910,40.08516,ES,6.967
-5.71553,40.00235,ES,6.967
-5.60760,40.04526,ES,6.967
-5.21186,40.09105,ES,6.967
-5.40120,40.13805,ES,6.967
-5.43549,40.05680,ES,6.967
-5.50246,40.04331,ES,6.967
-5.03849,40.03954,ES,6.967
-5.15792,40.05459,ES,6.967
-4.95112,40.05083,ES,6.967
-4.73251,40.00502,ES,6.967
-4.47156,40.06819,ES,6.967
-4.50318,40.02338,ES,6.967
-4.03558,40.00912,ES,6.967
-3.66245,40.03697,ES,6.967
-3.56127,40.04424,ES,6.967
-3.57405,40.13103,ES,6.967
-3.60833,40.08470,ES,6.967
-3.60941,40.08346,ES,6.967
-3.37636,40.04963,ES,6.967
-3.15542,40.09711,ES,6.967
-3.04606,40.08053,ES,6.967
-3.01586,40.12638,ES,6.967
-6.52840,39.97981,ES,6.967
-6.65197,39.92809,ES,6.967
-6.79733,39.85522,ES,6.967
-6.82200,39.88916,ES,6.967
-6.42162,39.91808,ES,6.967
-6.26008,39.95674,ES,6.967
-6.26310,39.89807,ES,6.967
-6.31748,39.92646,ES,6.967
-5.90296,39.93242,ES,6.967
-5.88196,39.91040,ES,6.967
-6.02339,39.95282,ES,6.967
-5.89677,39.95632,ES,6.967
-6.07657,39.85989,ES,6.967
-6.04251,39.86106,ES,6.967
-5.67463,39.96125,ES,6.967
-5.45914,39.98959,ES,6.967
-5.29094,39.97119,ES,6.967
-5.49874,39.94675,ES,6.967
-5.18302,39.99100,ES,6.967
-4.81471,39.95365,ES,6.967
-4.58284,39.92721,ES,6.967
-4.19703,39.86307,ES,6.967
-4.23225,39.91980,ES,6.967
-4.36594,39.84164,ES,6.967
-4.03607,39.99338,ES,6.967
-4.12653,39.97980,ES,6.967
-3.86905,39.90843,ES,6.967
-3.87237,39.92249,ES,6.967
-4.01415,39.86956,ES,6.967
-4.03613,39.85874,ES,6.967
-3.91010,39.90345,ES,6.967
-4.01542,39.86850,ES,6.967
-3.83069,39.95552,ES,6.967
-3.73026,39.87866,ES,6.967
-3.61686,39.83408,ES,6.967
-6.86079,39.71650,ES,6.967
-6.92255,39.67779,ES,6.967
-6.66749,39.81062,ES,6.967
-6.77267,39.72378,ES,6.967
-6.60048,39.70432,ES,6.967
-6.52611,39.70124,ES,6.967
-6.37744,39.76879,ES,6.967
-6.43067,39.76517,ES,6.967
-6.27685,39.79416,ES,6.967
-6.41556,39.67924,ES,6.967
-6.47316,39.67159,ES,6.967
-6.02541,39.80316,ES,6.967
-6.03302,39.79985,ES,6.967
-5.81713,39.64621,ES,6.967
-5.51976,39.77190,ES,6.967
-5.41864,39.72928,ES,6.967
-5.33346,39.77562,ES,6.967
-5.25408,39.74421,ES,6.967
-4.86902,39.79244,ES,6.967
-5.16896,39.79999,ES,6.967
-4.84512,39.75020,ES,6.967
-4.40258,39.83181,ES,6.967
-4.09382,39.81960,ES,6.967
-3.70517,39.74465,ES,6.967
-7.29856,39.60439,ES,6.967
-7.27837,39.50944,ES,6.967
-7.48596,39.58461,ES,6.967
-7.51369,39.66152,ES,6.967
-7.43623,39.62826,ES,6.967
-6.99737,39.57415,ES,6.967
-7.15466,39.60495,ES,6.967
-7.11022,39.63440,ES,6.967
-6.56780,39.52312,ES,6.967
-6.34377,39.55019,ES,6.967
-5.93995,39.66479,ES,6.967
-6.11620,39.50078,ES,6.967
-5.90961,39.60592,ES,6.967
-5.89797,39.59253,ES,6.967
-5.58379,39.55739,ES,6.967
-5.30112,39.64123,ES,6.967
-5.00391,39.56526,ES,6.967
-4.70081,39.60525,ES,6.967
-4.38732,39.66433,ES,6.967
-4.39086,39.60781,ES,6.967
-3.81536,39.54004,ES,6.967
-7.20698,39.46652,ES,6.967
-7.32431,39.47524,ES,6.967
-7.20116,39.44616,ES,6.967
-6.97823,39.47281,ES,6.967
-6.53827,39.39849,ES,6.967
-6.74279,39.45736,ES,6.967
-6.31735,39.49338,ES,6.967
-6.48696,39.33373,ES,6.967
-6.24875,39.35085,ES,6.967
-5.92739,39.45612,ES,6.967
-6.04334,39.44881,ES,6.967
-5.61806,39.47930,ES,6.967
-6.26353,39.21544,ES,6.967
-7.04554,38.84545,ES,6.967
-2.89331,38.97756,ES,6.967
-3.00264,38.81712,ES,6.967
-4.40469,38.88943,ES,6.967
-4.87956,38.71116,ES,6.967
-5.75857,39.00040,ES,6.967
-5.95422,38.96868,ES,6.967
-5.99163,38.89891,ES,6.967
-6.06556,38.99691,ES,6.967
-6.68932,38.85194,ES,6.967
-6.77656,38.87971,ES,6.967
-6.83654,38.92462,ES,6.967
-6.95844,38.91265,ES,6.967
-7.26366,37.64248,ES,6.967
-7.21253,37.95107,ES,6.967
-4.54065,39.49676,ES,6.967
-5.16470,39.33954,ES,6.967
-5.19685,39.29029,ES,6.967
-6.61106,38.86275,ES,6.967
-4.52873,38.76651,ES,6.967
-4.73655,39.38101,ES,6.967
-6.17335,38.35548,ES,6.967
-2.94673,39.35021,ES,6.967
-2.81667,38.93331,ES,6.967
-2.59980,38.82373,ES,6.967
-3.92244,39.10283,ES,6.967
-4.42520,39.45999,ES,6.967
-4.22191,39.46680,ES,6.967
-4.77624,39.32361,ES,6.967
-4.82014,39.45042,ES,6.967
-5.38259,39.38215,ES,6.967
-5.39166,39.39100,ES,6.967
-5.80446,39.04482,ES,6.967
-5.49011,39.12404,ES,6.967
-6.06563,38.99696,ES,6.967
-6.40138,38.95539,ES,6.967
-6.42200,39.05494,ES,6.967
-6.87040,38.91849,ES,6.967
-6.92962,38.96371,ES,6.967
-6.81778,39.29727,ES,6.967
-6.60188,39.27050,ES,6.967
-3.76354,39.11299,ES,6.967
-7.08523,38.82941,ES,6.967
-3.11071,38.81851,ES,6.967
-3.56481,38.78503,ES,6.967
-3.84799,38.82405,ES,6.967
-4.01882,38.88847,ES,6.967
-3.52666,38.67725,ES,6.967
-4.40451,38.88897,ES,6.967
-4.82575,38.90568,ES,6.967
-4.69432,38.73735,ES,6.967
-4.87293,38.72607,ES,6.967
-5.06626,38.43563,ES,6.967
-5.95328,38.96760,ES,6.967
-5.95813,38.44643,ES,6.967
-6.14280,38.55518,ES,6.967
-6.06838,38.64974,ES,6.967
-6.25883,38.61112,ES,6.967
-6.35705,38.64131,ES,6.967
-6.45107,38.84785,ES,6.967
-6.77760,38.87982,ES,6.967
-6.96046,38.77368,ES,6.967
-6.88977,38.55527,ES,6.967
-7.06376,38.74165,ES,6.967
-6.84908,38.45722,ES,6.967
-6.98629,38.28260,ES,6.967
-6.88663,38.23038,ES,6.967
-6.94038,37.96415,ES,6.967
-7.21215,37.95193,ES,6.967
-7.41086,37.76193,ES,6.967
-7.19937,37.91660,ES,6.967
-7.32555,37.72290,ES,6.967
-4.93445,38.46826,ES,6.967
-3.45671,39.23625,ES,6.967
-2.80919,38.91154,ES,6.967
-4.48560,39.04951,ES,6.967
-4.54036,39.19154,ES,6.967
-4.96928,39.46265,ES,6.967
-5.57879,39.34056,ES,6.967
-5.77440,39.20559,ES,6.967
-5.90069,39.20328,ES,6.967
-4.68546,39.13479,ES,6.967
-5.03033,39.17970,ES,6.967
-5.02950,39.01117,ES,6.967
-5.22620,38.86238,ES,6.967
-5.38920,38.79227,ES,6.967
-6.71309,38.77283,ES,6.967
-7.19005,38.60060,ES,6.967
-7.17655,38.46453,ES,6.967
-6.97028,38.34983,ES,6.967
-6.72869,38.41559,ES,6.967
-7.41387,37.29091,ES,6.967
-7.34296,37.26098,ES,6.967
-5.10117,38.67862,ES,6.967
-4.77645,39.39778,ES,6.967
-3.35423,38.63883,ES,6.967
-3.05567,39.07142,ES,6.967
-4.02004,39.17508,ES,6.967
-3.24466,38.70084,ES,6.967
-3.80163,38.74161,ES,6.967
-4.20773,39.41359,ES,6.967
-4.28337,39.40889,ES,6.967
-4.78059,39.30422,ES,6.967
-5.00818,39.22096,ES,6.967
-5.07925,39.27297,ES,6.967
-5.10702,39.12643,ES,6.967
-5.23096,39.17126,ES,6.967
-5.21531,39.12524,ES,6.967
-5.41743,39.26101,ES,6.967
-5.52744,39.31990,ES,6.967
-5.62520,39.27986,ES,6.967
-5.19142,38.72734,ES,6.967
-5.29532,38.89486,ES,6.967
-5.30386,39.02709,ES,6.967
-5.75778,38.95829,ES,6.967
-6.07009,38.90924,ES,6.967
-6.15092,38.84049,ES,6.967
-6.22807,38.96682,ES,6.967
-6.51927,38.91768,ES,6.967
-6.69584,38.88455,ES,6.967
-6.77458,39.23885,ES,6.967
-6.87740,38.95003,ES,6.967
-7.21186,38.72343,ES,6.967
-7.21135,38.69633,ES,6.967
-7.18645,38.64106,ES,6.967
-6.70318,38.53894,ES,6.967
-7.21737,38.50093,ES,6.967
-7.28508,38.43112,ES,6.967
-7.26922,38.41250,ES,6.967
-6.61838,38.34545,ES,6.967
-6.64163,38.23576,ES,6.967
