kind,subtype,name,x_3035,y_3035,count,area_km2,seg_id,dist_to_seg_m,pos_along_seg_m
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Söğütlüdere Sulama Koop.,5713743.8,2214108.7,1,0.840099,S-120,177.1,31805.3
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Taşlısekban YAS,5714864.4,2233643.0,1,1.501846,S-120,881.7,9202.7
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Hazinedar YAS,5731206.6,2213671.4,0,0.332601,S-185,1065.5,17739.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Söğütlüdere Sulama Koop.,5713743.8,2214108.7,0,0.801912,S-254,251.5,9362.1
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Musulca Sulama Koop.,5718990.1,2219965.2,1,1.113738,S-272,548.4,144.3
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Hazinedar YAS,5731206.6,2213671.4,0,1.912454,S-280,731.2,5736.9
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Paşaköy YAS,5784545.3,2205237.5,0,2.854789,S-287,588.5,14059.8
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Ahmetbey YAS,5783295.4,2208825.1,1,0.785235,S-292,1448.0,10879.9
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Paşaköy YAS,5784545.3,2205237.5,0,1.447498,S-292,550.1,12371.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Hasköy YAS Sulaması,5717998.5,2214039.0,1,2.985544,S-294,320.9,3751.3
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Osmanlı II YAS,5717519.4,2209475.5,1,1.059240,S-294,296.2,9634.4
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Müsellim YAS,5794443.8,2216498.5,1,0.567737,S-300,1257.7,0.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Pınarbaşı YAS,5788472.6,2204713.4,1,1.545956,S-300,506.5,13867.7
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Sofular YAS,5787298.6,2205117.2,1,1.451920,S-300,361.8,13963.1
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Sazlıdere YAS Sulaması,5704636.4,2209260.4,1,0.466106,S-304,1099.8,7410.7
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Tayakadın I II III IV,5701952.7,2206312.5,1,0.039372,S-304,2371.0,11043.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Sofular YAS,5787298.6,2205117.2,0,0.564636,S-307,494.5,13013.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Oğulpaşa II Koop.,5708185.1,2210067.1,0,0.794381,S-308,1079.4,6074.1
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Beyazköy YAS,5789667.2,2201812.9,0,0.040455,S-314,838.3,14181.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Necatiye YAS Sulama Koop.,5724767.7,2201490.2,1,0.843500,S-321,185.1,15812.4
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Necatiye YAS Sulama Koop.,5723152.7,2204103.5,1,1.647829,S-321,407.0,12122.6
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Taptık Sulama Koop.,5724271.9,2208980.6,0,0.695653,S-321,845.2,6643.6
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Oğulpaşa I YAS Sulama Koop.,5707561.1,2207330.9,1,2.848206,S-323,869.1,7925.1
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Oğulpaşa II Koop.,5708185.1,2210067.1,1,2.978927,S-323,869.6,4727.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Eskitaşlı YAS,5765962.2,2212333.3,1,2.347310,S-324,567.8,1943.8
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Turgutbey I II YAS,5766056.3,2208423.7,0,0.322488,S-324,694.6,5929.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Beyazköy YAS,5789667.2,2201812.9,0,3.074585,S-330,668.3,13623.8
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Pınarbaşı YAS,5788472.6,2204713.4,0,1.464589,S-330,517.5,11621.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,İğneler YAS,5786820.6,2198451.1,1,1.268013,S-330,806.2,18258.3
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Ahmetbey YAS,5783295.4,2208825.1,0,0.196309,S-332,1552.8,4169.3
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Evrensekiz II YAS,5774840.4,2201358.7,0,0.248259,S-342,79.6,12421.9
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Taptık Sulama Koop.,5724271.9,2208980.6,1,1.391306,S-344,673.1,3212.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Babaeski Pancarköy YAS,5747125.6,2195463.8,1,1.424924,S-347,644.6,19312.7
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Müsellim YAS,5750889.5,2203769.0,1,0.815399,S-347,908.0,8684.3
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Sofuhalil YAS,5748041.6,2199864.0,1,0.824051,S-347,873.3,14050.1
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Hazinedar YAS,5731206.6,2213671.4,1,3.367582,S-349,421.3,855.3
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Ayvalı YAS,5758435.7,2201935.3,1,1.134543,S-353,200.8,9385.9
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Oğulpaşa I YAS Sulama Koop.,5707561.1,2207330.9,0,0.160462,S-358,1620.6,1653.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Oğulpaşa II Koop.,5708185.1,2210067.1,0,0.476628,S-358,1317.3,410.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Umurca YAS,5768649.6,2205421.4,1,0.957974,S-361,746.8,4811.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Ahmetbey YAS,5783295.4,2208825.1,0,0.078524,S-362,1725.2,813.9
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Turgutbey I II YAS,5766056.3,2208423.7,1,2.539595,S-364,295.5,2060.3
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Necatiye YAS Sulama Koop.,5723152.7,2204103.5,0,0.038322,S-366,922.8,5817.4
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Kuzucu II III YAS,5714485.2,2201468.6,0,1.110209,S-367,1531.9,7898.4
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Sarımsaklı Şeker Fab. YAS,5762918.3,2204650.2,1,2.996878,S-383,449.5,4787.4
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Türkgeldi Tarım İşl. YAS,5761966.8,2201952.0,1,2.716943,S-383,624.9,7473.5
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Kırıkköy YAS,5752623.4,2204822.7,1,1.598326,S-385,471.3,3422.4
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Ahmetbey YAS,5783295.4,2208825.1,0,0.157047,S-391,1352.7,0.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Evrensekiz II YAS,5774840.4,2201358.7,1,1.034413,S-397,372.0,6036.6
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Evrensekiz II YAS,5774840.4,2201358.7,0,0.124130,S-398,509.8,7821.8
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Sarımsaklı Şeker Fab. YAS,5762918.3,2204650.2,0,0.161993,S-399,387.9,1009.6
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Göçerler YAS,5796466.8,2201585.4,0,0.233607,S-407,1048.8,4575.7
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Sarımsaklı Şeker Fab. YAS,5762918.3,2204650.2,0,1.457941,S-410,540.6,885.9
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Türkgeldi Tarım İşl. YAS,5761966.8,2201952.0,0,0.164663,S-410,60.4,4013.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Sofuhalil YAS,5748041.6,2199864.0,0,0.784811,S-415,868.5,5831.5
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Ayvalı YAS,5758435.7,2201935.3,0,0.340363,S-418,424.8,3482.5
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Türkgeldi Tarım İşl. YAS,5761966.8,2201952.0,0,0.658653,S-418,1537.6,3526.7
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Göçerler YAS,5796466.8,2201585.4,1,1.168036,S-421,804.8,6539.1
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Umurca YAS,5768649.6,2205421.4,0,0.558818,S-422,732.4,8.9
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Kuzucu I YAS,5717341.9,2202183.2,0,0.114400,S-424,79.2,2885.9
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Paşaköy YAS,5784545.3,2205237.5,0,0.442291,S-426,586.2,349.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Beyazköy YAS,5789667.2,2201812.9,0,0.080910,S-427,589.7,1563.7
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Paşaköy YAS,5784545.3,2205237.5,1,5.548744,S-429,455.4,2779.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Beyazköy YAS,5789667.2,2201812.9,1,6.068261,S-435,537.0,2192.4
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,İğneler YAS,5786820.6,2198451.1,0,0.613555,S-435,1014.0,7384.9
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Kuzucu I YAS,5717341.9,2202183.2,0,0.343199,S-436,313.4,1169.6
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Kuzucu II III YAS,5714485.2,2201468.6,0,0.123357,S-436,1882.6,64.8
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Kuzucu I YAS,5717341.9,2202183.2,1,1.372795,S-441,188.3,1132.3
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Çukurköy II Sulama Koop.,5716959.8,2199262.7,0,0.871346,S-441,708.4,3809.6
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Çukurköy YAS I,5717932.6,2199348.4,1,1.003977,S-441,149.3,4063.8
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Ağayeri YAS,5726833.7,2199836.0,1,0.943687,S-445,394.8,2809.9
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Akçaköy YAS,5780866.4,2200089.0,0,0.748704,S-448,1545.1,149.8
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Evrensekiz I YAS,5774054.8,2198604.6,0,1.266751,S-450,819.3,3008.9
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Evrensekiz II YAS,5774840.4,2201358.7,0,0.496518,S-450,668.8,1098.9
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Evrensekiz I YAS,5775786.6,2197682.6,0,2.160643,S-451,504.9,3240.3
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Evrensekiz I YAS,5774054.8,2198604.6,1,1.939712,S-451,678.6,4742.6
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Evrensekiz II YAS,5774840.4,2201358.7,0,0.579271,S-451,694.1,627.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Türkgeldi Tarım İşl. YAS,5761966.8,2201952.0,0,1.605466,S-456,1034.8,472.3
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Ayvalı YAS,5758435.7,2201935.3,0,0.037818,S-457,387.7,181.1
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Türkgeldi Tarım İşl. YAS,5761966.8,2201952.0,0,0.288161,S-458,1491.7,0.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Bakışlar I YAS,5720330.1,2195323.0,0,0.902032,S-463,491.7,5483.4
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Kabağaç Sulama Koop.,5721751.2,2199350.5,1,1.058776,S-463,439.2,1324.7
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Tahal II Sulama Koop.,5723101.3,2195992.6,0,1.379094,S-463,939.5,5274.7
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Aslıhan YAS I,5717382.7,2193836.6,1,2.476696,S-474,287.6,11815.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Aslıhan YAS sulaması 2. Kı,5719201.1,2192178.9,1,2.151073,S-474,362.8,14646.6
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Bakışlar II YAS,5719559.5,2193688.1,1,1.450243,S-474,866.4,14221.1
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Ş.bettar YAS Sulaması 1.Kı,5713827.0,2197029.4,1,2.036130,S-474,219.8,5066.3
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Ş.bettar YAS Sulaması 2.Kı,5715120.5,2195466.5,1,2.454001,S-474,339.5,7927.5
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Karakepir YAS,5744020.4,2196552.8,1,1.830049,S-482,1242.5,2315.7
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Akçaköy YAS,5780866.4,2200089.0,1,0.786139,S-483,1404.6,0.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Evrensekiz I YAS,5775786.6,2197682.6,0,0.314275,S-483,521.6,5390.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Kuzucu II III YAS,5714485.2,2201468.6,1,1.233565,S-484,1464.4,11.6
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Çukurköy II Sulama Koop.,5716959.8,2199262.7,1,1.618215,S-484,498.4,2297.5
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Çukurköy YAS I,5717932.6,2199348.4,0,0.083665,S-484,77.9,4036.1
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Babaeski Pancarköy YAS,5747125.6,2195463.8,0,0.083819,S-487,858.8,3206.4
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Karakepir YAS,5744020.4,2196552.8,0,0.978863,S-487,1317.7,2955.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Ağayeri YAS,5726833.7,2199836.0,0,0.235922,S-489,669.6,663.4
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Evrensekiz I YAS,5774054.8,2198604.6,0,0.395860,S-490,626.9,733.6
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Akçaköy YAS,5780866.4,2200089.0,0,0.074870,S-493,1917.2,0.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Evrensekiz I YAS,5775786.6,2197682.6,1,3.928443,S-497,396.6,878.5
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Küçükkarıştıran YAS,5780324.0,2195292.2,1,2.368129,S-499,1232.8,3207.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Yeşilova YAS,5726885.2,2194222.2,1,1.842761,S-504,892.5,1137.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Bakışlar I YAS,5720330.1,2195323.0,1,2.470783,S-520,251.3,5180.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Bakışlar II YAS,5719559.5,2193688.1,0,1.329390,S-520,890.6,5547.8
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Çukurköy YAS I,5717932.6,2199348.4,0,0.083665,S-520,108.2,235.6
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Hıdırca YAS,5728357.5,2190507.3,0,1.908825,S-522,615.9,4077.9
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Kumköy YAS,5727195.9,2192065.7,1,1.916283,S-522,1227.1,2341.3
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Yeşilova YAS,5726885.2,2194222.2,0,1.442161,S-522,842.7,1047.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Tahal I YAS,5723477.7,2192165.2,0,0.322778,S-527,168.5,2761.7
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Tahal II Sulama Koop.,5723101.3,2195992.6,1,2.285356,S-527,1040.1,0.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Küçükkarıştıran YAS,5780324.0,2195292.2,0,1.144596,S-528,1374.6,0.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Düğüncübaşı YAS,5758699.0,2192119.1,1,0.917331,S-539,475.4,1523.1
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Düğüncübaşı YAS,5758699.0,2192119.1,0,0.535110,S-540,658.1,343.1
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Tahal I YAS,5723477.7,2192165.2,0,1.008681,S-543,279.6,1626.8
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Hıdırca YAS,5728357.5,2190507.3,1,3.506005,S-564,564.2,8273.3
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,K.salih YAS Sulaması 2.Kıs,5722792.8,2190591.3,0,0.640425,S-564,836.1,1731.3
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Kumköy YAS,5727195.9,2192065.7,0,1.486097,S-564,1336.9,5151.1
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Tahal I YAS,5723477.7,2192165.2,1,2.178750,S-564,277.4,1556.6
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Düğüncübaşı YAS,5758699.0,2192119.1,0,0.152888,S-567,628.0,181.1
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Aslıhan YAS sulaması 2. Kı,5719201.1,2192178.9,0,0.124100,S-570,737.8,1170.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Hıdırca YAS,5728357.5,2190507.3,0,0.233734,S-572,420.8,679.5
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Büyük Mandıra YAS,5744522.5,2187785.8,0,0.117538,S-578,922.8,13395.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Pehlivanköy Merkez YAS,5730993.8,2187368.7,0,1.592978,S-586,921.7,1254.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Büyük Mandıra YAS,5744522.5,2187785.8,0,0.783585,S-588,455.8,60.3
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Pehlivanköy Merkez YAS,5730993.8,2187368.7,0,0.876138,S-589,977.0,1604.5
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,K.salih YAS Sulaması 1.Kıs,5723021.7,2189137.8,1,2.311816,S-591,160.4,3331.9
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,K.salih YAS Sulaması 2.Kıs,5722792.8,2190591.3,1,1.366240,S-591,662.7,1972.3
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Büyük Mandıra YAS,5744522.5,2187785.8,0,1.057840,S-594,595.6,1485.1
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Büyük Mandıra YAS,5744522.5,2187785.8,1,1.880605,S-609,618.4,5557.7
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Pehlivanköy Merkez YAS,5730993.8,2187368.7,1,1.951398,S-614,932.9,1767.6
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,İnanlı YAS,5776847.0,2182240.5,0,0.204225,S-619,1649.1,2398.5
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,İnanlı YAS,5776847.0,2182240.5,1,1.143658,S-623,1360.3,1483.1
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,İnanlı YAS,5776847.0,2182240.5,0,0.857744,S-638,1378.4,0.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Arzulu YAS,5774734.1,2178838.9,1,1.075996,S-640,541.8,13754.9
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Yakupbey YAS,5700785.0,2167376.9,1,0.163432,S-781,2422.9,0.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Kurtbey YAS Sulaması,5707800.9,2160714.0,0,0.356054,S-809,1712.3,0.0
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Kurtbey YAS Sulaması,5707800.9,2160714.0,1,1.147284,S-810,1371.7,410.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Şalgamlı YAS,5743965.3,2154880.9,0,0.721004,S-845,312.7,5188.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Şalgamlı YAS,5743965.3,2154880.9,1,1.442008,S-860,259.8,864.7
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Türkobası YAS Sulaması,5708062.0,2153780.1,1,2.204155,S-865,820.7,5453.8
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Şalgamlı YAS,5743965.3,2154880.9,0,1.401952,S-866,200.2,4935.2
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Türkobası YAS Sulaması,5708062.0,2153780.1,0,0.801511,S-868,1249.2,9.7
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Domurcalı YAS Sulama Koop.,5709824.1,2233605.6,1,0.697449,S-97,2256.2,10197.6
agriculture_groundwater_irrigation,agriculture_groundwater_irrigation,Yağcılı YAS sulama koop.,5711031.1,2231940.8,1,1.302723,S-97,878.9,11939.5
agriculture_surface_irrigation,agriculture_surface_irrigation,BEYCİ-2 GÖLETİ SULAMASI,5724908.4,2264873.2,1,0.065720,S-01,201.6,2701.4
agriculture_surface_irrigation,agriculture_surface_irrigation,BEYCİ-1 GÖLETİ SULAMASI,5724775.5,2262846.7,0,0.669193,S-05,168.3,3480.7
agriculture_surface_irrigation,agriculture_surface_irrigation,BEYCİ-1 GÖLETİ SULAMASI,5726511.1,2265123.7,1,0.388618,S-05,207.8,1538.2
agriculture_surface_irrigation,agriculture_surface_irrigation,BEYCİ-1 GÖLETİ SULAMASI,5724775.5,2262846.7,0,0.236186,S-06,245.1,699.6
agriculture_surface_irrigation,agriculture_surface_irrigation,BEYCİ-2 GÖLETİ SULAMASI,5723215.7,2262809.1,0,0.159709,S-06,208.5,1237.9
agriculture_surface_irrigation,agriculture_surface_irrigation,BEYCİ-1 GÖLETİ SULAMASI,5724775.5,2262846.7,0,0.944743,S-09,388.8,1031.8
agriculture_surface_irrigation,agriculture_surface_irrigation,BEYCİ-2 GÖLETİ SULAMASI,5723215.7,2262809.1,0,0.798545,S-09,294.1,1000.7
agriculture_surface_irrigation,agriculture_surface_irrigation,BEYCİ-1 GÖLETİ SULAMASI,5724775.5,2262846.7,1,1.062836,S-10,401.1,12373.4
agriculture_surface_irrigation,agriculture_surface_irrigation,KURUDERE GÖLETİ SULAMASI,5770162.8,2240786.2,0,0.278769,S-100,921.2,285.8
agriculture_surface_irrigation,agriculture_surface_irrigation,ÜSKÜP GÖLETİ SULAMASI,5760693.0,2238302.8,1,1.766489,S-102,360.3,3565.3
agriculture_surface_irrigation,agriculture_surface_irrigation,ÜSKÜP GÖLETİ SULAMASI YENİLEMESİ,5760632.0,2238258.0,1,2.004511,S-102,510.8,3655.9
agriculture_surface_irrigation,agriculture_surface_irrigation,KURUDERE GÖLETİ SULAMASI,5770162.8,2240786.2,0,0.238944,S-104,590.6,1341.2
agriculture_surface_irrigation,agriculture_surface_irrigation,TATARLAR GÖLETİ SULAMASI,5716047.4,2238631.6,1,0.056719,S-106,119.2,2167.8
agriculture_surface_irrigation,agriculture_surface_irrigation,TATARLAR GÖLETİ SULAMASI,5717025.4,2238402.7,1,1.408399,S-106,263.5,2685.6
agriculture_surface_irrigation,agriculture_surface_irrigation,TATARLAR GÖLETİ SULAMASI,5715222.5,2238972.3,0,0.329170,S-106,301.7,1632.8
agriculture_surface_irrigation,agriculture_surface_irrigation,YENİCE(PINARHİSAR) GÖLETİ SULAMASI,5778154.3,2236739.3,0,0.234149,S-108,576.7,858.3
agriculture_surface_irrigation,agriculture_surface_irrigation,YENİCE(PINARHİSAR) GÖLETİ SULAMASI,5776482.7,2239601.6,0,0.255877,S-108,291.2,750.6
agriculture_surface_irrigation,agriculture_surface_irrigation,BEYCİ-2 GÖLETİ SULAMASI,5723215.7,2262809.1,1,0.918327,S-11,634.5,25.7
agriculture_surface_irrigation,agriculture_surface_irrigation,KIRKLARELİ ERİKLİCE GÖLETİ SULAMASI,5740684.7,2234736.4,0,0.037409,S-111,123.7,5501.4
agriculture_surface_irrigation,agriculture_surface_irrigation,YENİCE(PINARHİSAR) GÖLETİ SULAMASI,5778154.3,2236739.3,1,4.526876,S-112,575.2,1357.0
agriculture_surface_irrigation,agriculture_surface_irrigation,İSLAMBEYLİ GÖLETİ SULAMASI,5776983.3,2237394.4,0,0.030556,S-112,123.7,2901.9
agriculture_surface_irrigation,agriculture_surface_irrigation,ÜSKÜP GÖLETİ SULAMASI,5760693.0,2238302.8,0,0.082162,S-113,215.4,339.5
agriculture_surface_irrigation,agriculture_surface_irrigation,ÜSKÜP GÖLETİ SULAMASI YENİLEMESİ,5760632.0,2238258.0,0,0.721624,S-113,284.5,140.7
agriculture_surface_irrigation,agriculture_surface_irrigation,YENİCE(PINARHİSAR) GÖLETİ SULAMASI,5776424.0,2237341.3,1,0.091359,S-115,383.7,1554.6
agriculture_surface_irrigation,agriculture_surface_irrigation,YENİCE(PINARHİSAR) GÖLETİ SULAMASI,5778154.3,2236739.3,0,1.287818,S-115,244.5,1243.2
agriculture_surface_irrigation,agriculture_surface_irrigation,İSLAMBEYLİ GÖLETİ SULAMASI,5776983.3,2237394.4,1,0.244449,S-115,116.0,1708.0
agriculture_surface_irrigation,agriculture_surface_irrigation,TATARLAR GÖLETİ SULAMASI,5717025.4,2238402.7,0,0.885279,S-116,331.9,436.0
agriculture_surface_irrigation,agriculture_surface_irrigation,SERGEN GÖLETİ SULAMASI,5784881.3,2238665.0,1,3.721253,S-119,611.4,331.9
agriculture_surface_irrigation,agriculture_surface_irrigation,BEYCİ-1 GÖLETİ SULAMASI,5724775.5,2262846.7,0,0.039364,S-12,598.2,85.4
agriculture_surface_irrigation,agriculture_surface_irrigation,SÜLOĞLU BARAJI SULAMASI,5716467.6,2223520.9,1,8.971710,S-120,781.1,21895.5
agriculture_surface_irrigation,agriculture_surface_irrigation,SÜLOĞLU BARAJI SULAMASI REHABİLİTASYONU,5716467.6,2223520.9,1,8.971710,S-120,781.1,21895.5
agriculture_surface_irrigation,agriculture_surface_irrigation,TATARLAR GÖLETİ SULAMASI,5715222.5,2238972.3,1,0.621765,S-120,234.2,3106.8
agriculture_surface_irrigation,agriculture_surface_irrigation,ÇAYIRDERE BARAJI SULAMASI,5769941.6,2235271.5,1,0.006371,S-122,491.4,3422.1
agriculture_surface_irrigation,agriculture_surface_irrigation,ÇAYIRDERE BARAJI SULAMASI,5770159.4,2235730.7,1,0.077960,S-122,106.8,3144.1
agriculture_surface_irrigation,agriculture_surface_irrigation,ÇAYIRDERE BARAJI SULAMASI,5770172.2,2236205.7,1,0.110397,S-122,273.7,2903.9
agriculture_surface_irrigation,agriculture_surface_irrigation,ÇAYIRDERE BARAJI SULAMASI,5770779.6,2236507.4,1,0.013688,S-122,42.1,2109.7
agriculture_surface_irrigation,agriculture_surface_irrigation,ÇAYIRDERE BARAJI SULAMASI,5770638.7,2236481.7,1,0.035428,S-122,76.2,2164.9
agriculture_surface_irrigation,agriculture_surface_irrigation,ÇAYIRDERE BARAJI SULAMASI,5770791.6,2236754.1,1,0.012005,S-122,79.1,1852.7
agriculture_surface_irrigation,agriculture_surface_irrigation,ÜSKÜP GÖLETİ SULAMASI,5760693.0,2238302.8,0,0.410811,S-125,1104.3,941.1
